Ad state,Ad type,Final URL,Beacon URLs,Long headline,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Description 5,Image ID,Square image ID,Logo ID,Landscape logo ID,Business name,Call to action text,Video ID,Accent color,Main color,Allow flexible color,Ad format preference,Promotion text,Price prefix,Enable Asset Enhancements,Enable Autogen Video,Path 1,Path 2,Auto-applied ad suggestion,Mobile final URL,Tracking template,Final URL suffix,Custom parameter,Campaign,Ad group,Campaign type,Campaign subtype,Ad final URL,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost,Conversions,View-through conv.,Cost / conv.,Conv. rate,Impr. (Abs. Top) %,Impr. (Top) %
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/low-cost-mosquito-control/, --, --,Low Cost Mosquito Deterrent, --,Over 10 Years Of Experience, --,Mosquito Control for Your Yard, --,Priority Pest and Mosquito, --,Take Back Your Yard OKC, --,Getting Bit by Mosquitos?, --,Local Mosquito Extermination, --,Forget Mosquito Fogging, --,Urgent Mosquito Spraying, --,OKC Metro Mosquito Control, --,Stop the Mosquitos From Biting, --,Preventative Mosquito Spraying, --,Locally Owned & Operated, --,No Job Too Small Or Too Large, --,OKC's Best Mosquito Killers, --, --,We will take care of your Mosquito Problem in Oklahoma City. Protect Your Family., --,Mosquito Control Services You Can Trust. Never Think About Mosquitos Again., --,Preventative mosquito spraying can help your Summer be Mosquito Free. Family Safe spraying, --,Priority Pest Guarantees Excellent Service. Stop the Mosquito Bites. Call Today, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Mosquitos,Control,No,, --, --,,Priority Pest,Mosquito Removal,Search,All features,https://www.prioritypestandmosquito.com/low-cost-mosquito-control/,1037.0,21917.0,4.73,USD,1.57,1625.99,19.23,0.0,84.56,1.85,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/rats-mice-control, --, --,Get Rid of Rats & Mice Today, --,Rodent Pest Control Near You, --,Limited Time $75 Off Service, --,Over 10 Years Of Experience, --,Fast and Easy Rodent Removal, --,No Job Too Small Or Too Large, --,Professional Mice & Rat Help, --,Fast Rat and Mice Killer, --,Top Rat and Mice Exterminator, --,OKC Mice and Rat Exterminator, --,We Trap & Eliminate Rodents, --,Free Rodent Inspection, --,Priority Pest and Mosquito, --,Reliable Rodent Control, --,Locally Owned & Operated, --, --,We use effective rodent control methods to keep your kitchen and garage safe and sound, --,Don't let mice and rats live rent-free in your home. Eliminate these rodents today!, --,Prioritize your home's safety with effective rat and mice extermination treatment, --,"If getting rid of mice is your priority, then your priority is our priority.", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Mice,Rats,No,, --, --,,Priority Pest,Rats & Mice,Search,All features,https://www.prioritypestandmosquito.com/rats-mice-control,2799.0,59168.0,4.73,USD,4.11,11508.88,166.0,0.0,69.33,5.93,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/residential-control/, --, --,Custom Pest Control Plans, --,Remove Insects From Your Home, --,Pests Overrunning Your Home?, --,No Job Too Small Or Too Large, --,OKC's Low Cost Pest Control, --,OKC's Best Bug Spraying, --,We Make Your Home Our Priority, --,Pest Control You Can Trust, --,Eliminate Bugs Insects & Pests, --,Over 10 Years Of Experience, --,Priority Pest & Mosquito, --,Silverfish & Earwig Removals, --,OKC Best Pest Control Company, --,Locally Owned & Operated, --,Kill The Winter Home Invaders, --, --,Sign Up for Year Round Protection with Priority Pest. We Make Your Priority Our Priority., --,"Pests Invade Homes. Priority Pest & Mosquito Control Stops Insects, Spiders, Moles, & More", --,"Call Now For Fast, Easy, & Affordable Pest Removal Today", --,Our Method Is Safe For Your Family & Deadly To Pests. We Make Your Priority Our Priority., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Pest-Control,Residential,No,, --, --,,Priority Pest,Res Pest Control,Search,All features,https://www.prioritypestandmosquito.com/residential-control/,1828.0,44955.0,4.07,USD,4.59,8389.15,142.02,0.0,59.07,7.77,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/mole-and-gopher-control/, --, --,Remove Gophers from your Yard, --,Gopher Removal Services, --,Mole and Gopher Removal, --,OKC Pest Removal, --,Call for Gopher Pest Removal, --,Eliminate Gophers and Moles, --,Better Results Than Poison, --,How to Remove Moles? Call Us, --,Oklahoma Mole & Gopher Removal, --,Mole Removal Services in OKC, --,Call For Free Estimate, --,Remove Moles from your Yard, --,Mole Removal Services Edmond, --,Mole Removal Services Norman, --,Gopher Removal Oklahoma City, --, --,"Protect your landscape, lawns, and gardens. Remove Moles and Gophers from your lawn.", --,Call Today to for your Free Service Estimate. We will take care of your problem., --,Call Today to for your Free Service Estimate. Gopher Removal Service you can Trust., --,How do you remove moles & gophers from your yard? Call Priority Pest & Mosquito Solutions, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Mole,Gopher,No,, --, --,,Priority Pest,SKAG | gopher poison | BROAD,Search,All features,https://www.prioritypestandmosquito.com/mole-and-gopher-control/,5.0,30.0,16.67,USD,1.29,6.46,0.0,0.0,0.0,0.0,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/mole-and-gopher-control/, --, --,Remove Gophers from your Yard, --,Gopher Removal Services, --,Mole and Gopher Removal, --,OKC Pest Removal, --,Call for Gopher Pest Removal, --,Eliminate Gophers and Moles, --,Priority Pest and Mosquito, --,How to Remove Moles? Call Us, --,Oklahoma Mole & Gopher Removal, --,Mole Removal Services in OKC, --,Call For Free Estimate, --,Remove Moles from your Yard, --,Mole Removal Services Edmond, --,Mole Removal Services Norman, --,Gopher Removal Oklahoma City, --, --,"Protect your landscape, lawns, and gardens. Remove Moles and Gophers from your lawn.", --,Call Today to for your Free Service Estimate. We will take care of your problem., --,Call Today to for your Free Service Estimate. Gopher Removal Service you can Trust., --,How do you remove moles & gophers from your yard? Call Priority Pest & Mosquito Solutions, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Mole,Gopher,No,, --, --,,Priority Pest,SKAG | how to remove moles | BROAD,Search,All features,https://www.prioritypestandmosquito.com/mole-and-gopher-control/,2.0,48.0,4.17,USD,1.46,2.91,0.0,0.0,0.0,0.0,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/flea-tick-services/, --, --,Tick Extermination in OKC, --,Remove Ticks From Your Home, --,Flea Removal Service OKC, --,Flea and Tick Extermination, --,Get Rid of Fleas and Ticks, --,Keep Your Pets Healthy, --,Priority Pest and Mosquito, --,Flea and Tick Service, --,Protect Your Family, --,Destroy Fleas & Ticks, --,Safe & Effective Flea Spraying, --,Safe & Effective Tick Removal, --,Call Today for a Free Estimate, --,Flea and Tick Services OKC, --,Flea and Tick Services Edmond, --, --,Keep Your Entire Family Healthy by Adding Our Popular Flea and Tick Service., --,Contact Priority Pest for Quick Flea and Tick Removal Across Oklahoma County, --,Locally Owned and Operated Tick Removal you can Trust. Keep your Pets & Family safe., --,Locally Owned & Operated. Remove Fleas & Indoors & Outdoors. Effective & Safe for You., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,fleas,ticks,No,, --, --,,Priority Pest,SKAG | tick removal | BROAD,Search,All features,https://www.prioritypestandmosquito.com/flea-tick-services/,6.0,41.0,14.63,USD,1.26,7.55,0.0,0.0,0.0,0.0,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/spider-control, --, --,Top-Rated Spider Removal, --,Eliminate and Prevent Spiders, --,Common House Spider Removal, --,Your Home Overrun By Spiders?, --,Black Widows Bite - Bite Back, --,Spider Exterminator Near You, --,100% Guaranteed Spider Control, --,Effective Wolf Spider Control, --,Thinking Of Spider Fumigation?, --,OKC Spider Exterminator, --,Need To Eliminate Spiders, --,Best Way To Get Rid Of Spiders, --,Reliable Black Widow Treatment, --,Got A Spider Nest Infestation?, --,Avoid Spider Bites Today, --, --,Eliminate Spiders Living In Your Home With 100% Guaranteed Results From Arachnid Experts, --,Spider Nests Growing In Your Home? Get A Free Quote & Kill Off Your Spiders Today!, --,Hire Our Experts To Prevent Spiders From Entering Your Home Year-Round, --,Remove Any Species or Nest of Spiders with Effective Results. Live Spider Free, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Spider,Control,No,, --, --,,Priority Pest,Spiders,Search,All features,https://www.prioritypestandmosquito.com/spider-control,424.0,7612.0,5.57,USD,1.62,686.84,9.0,0.0,76.32,2.12,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/termite-treatment/, --, --,Need a CL-100 Inspection?, --,Priority Pest Termite Services, --,Low Cost Termite Inspection, --,OKC WDIR Termite Inspection, --,Termite Inspection & Treatment, --,Licensed Termite Inspector, --,Got Wood Destroying Organisms?, --,Home Buyer Termite Inspection, --,OKC's Termite Control Experts, --,Premium Annual Termite Service, --,WDO Inspection Near You, --,Local Termite Control Company, --,Locally Owned & Operated, --,Over 10 Years Experience, --,Termite Treatment Experts, --, --,"CL-100, WDO, Or Any Termite Inspection Needed. Priority Can Do It all And Put You At Ease.", --,Don't Let Your House Fall Apart. Call Now to Schedule Your Termite Inspection., --,Keep Your Family Safe from Termites. Priority Pest Has Safe and Effective Solutions, --,Protect Your Home's Value With Our Proven Inspection Methods. Your Home Is Our Priority, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Termite,Inspection,No,, --, --,,Priority Pest,Termite Inspection,Search,All features,https://www.prioritypestandmosquito.com/termite-treatment/,50.0,1888.0,2.65,USD,7.04,352.24,5.0,0.0,70.45,10.0,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/termite-treatment/, --, --,Low Cost Termite Control, --,Expert Termite Inspection, --,Locally Owned & Operated, --,Termite Control Near You, --,New Home Termite Inspection, --,OKC's Termite Control Experts, --,OKC's Best Termite Company, --,Tired Of Termite Damage?, --,Local Termite Inspection, --,Flying Termite Prevention, --,Subterranian Termite Solutions, --,Drywood Termites Got You Down?, --,Expert Termite Treatment, --,Low Cost Termite Removal, --,Safe & Effective Solutions, --, --,Take back your home from Termites with our expert quality control & inspection methods!, --,Relax and let the OKC Metro's premier Termite specialists handle getting your life back, --,Termites can devastate your home and wallet. Save yourself the hassle and call us today., --,"Stop Termite damage before it starts. Your home is our priority, so put your trust in us!", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,termite,control,No,, --, --,,Priority Pest,Termites,Search,All features,https://www.prioritypestandmosquito.com/termite-treatment/,300.0,10432.0,2.88,USD,4.26,1276.82,16.0,0.0,79.8,5.33,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/wasp-hornet-control, --, --,Wasp & Hornet Removal Near You, --,Yellowjackets Swarming You?, --,Giant Hornet Nest Removal, --,Get Rid of Yellow Jackets Now, --,Call for Wasp Nest Removal, --,Eliminate Stinging Wasps Now, --,Stop The Wasps From Invading, --,Local Wasp Control Near You, --,Remove Wasps From Your Home, --,Over 10 Years Of Experience, --,Are Wasps Bugging You?, --,We Eliminate Yellowjackets, --,Same/Next-Day Service, --,No Job Too Small Or Too Large, --,Best Wasp Control Method, --, --,Don't get stung. We keep yellow jackets & paper wasps away. Trust us to remove your wasps, --,How Do You Remove Wasps and Hornets? Call Priority Pest & Mosquito Solutions. We can help, --,Call Now for Our Immediate Wasp & Hornet Removal Service Availability, --,"Call Now For Fast, Easy, & Affordable Wasp & Hornet Removal Today", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,wasp-and-hornet,control,No,, --, --,,Priority Pest,Wasp & Hornet,Search,All features,https://www.prioritypestandmosquito.com/wasp-hornet-control,313.0,6692.0,4.68,USD,2.25,703.14,4.0,0.0,175.79,1.28,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/pest-control-services/how-to-get-rid-of-ants-okc/, --, --,Ant Removal Services OKC, --,Quick Ant Extermination, --,Ant-Free OKC Homes, --,Fast Ant Removal, --,Home Ant Solutions, --,OKC Ant Experts, --,Effective Ant Fix, --,Indoor Ant Treatment, --,Outdoor Ant Prevention, --,Ant Infestation Help, --,Commercial Ant Care, --,Professional Ant Service, --,Immediate Ant Control, --,Get Rid of Ants, --,Ant Pest Solutions, --, --,Quick & effective ant control in OKC. Eco-safe treatments., --,"Say goodbye to ants for good. Professional, fast removal.", --,Indoor and outdoor ant solutions. Immediate service available., --,Protect your property from ants. Trusted by OKC homes & businesses., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Ant,Removal,No,, --, --,,Warm_Weather_03-10,Ant,Search,All features,https://www.prioritypestandmosquito.com/pest-control-services/how-to-get-rid-of-ants-okc/,0.0,0.0,0.0,USD,0.0,0.0,0.0,0.0,0.0,0.0,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/pest-control-services/flea-tick-services/, --, --,Flea-Free Homes OKC, --,Tick Removal Pros, --,Pet-Safe Flea Control, --,Eco Tick Solutions, --,Fast Flea Treatment, --,Yard Flea & Tick Fix, --,OKC Flea Exterminators, --,Home Tick Prevention, --,Commercial Tick Care, --,Immediate Flea Help OKC, --,Effective Tick Control, --,OKC's Flea & Tick Experts, --,Safe Tick Treatments, --,Flea Prevention OKC, --,OKC's Best Flea & Tick Service, --, --,A Solution That Is Proven to Last and Keep Your Home Protected All Year Long, --,The best pest control OKC has is from Priority Pest & Mosquito Solutions, --,"With the Proper Pest Control Services, Your Home Can Be Free of Fleas & Ticks", --,It's Best to Have Your House Sprayed for Fleas by a Professional Exterminator, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Tick&Flea,Control,No,, --, --,,Warm_Weather_03-10,Flea & Tick,Search,All features,https://www.prioritypestandmosquito.com/pest-control-services/flea-tick-services/,113.0,1942.0,5.82,USD,7.8,881.12,5.0,0.0,176.22,4.42,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/, --, --,OKC Pest Control Pros, --,All Pest Solutions, --,Eco Pest Extermination, --,Safe Home Pest Control, --,Complete Pest Defense, --,Quick Pest Fixes, --,Total Pest Management, --,Year-Round Pest Care, --,OKC most trusted Exterminator, --,OKC's Pest Control, --,Pest-Free Guarantee, --,Affordable Pest Plans, --,Custom Pest Solutions, --,Immediate Pest Control, --,Best Pest Control in OKC, --, --,Comprehensive pest control for OKC homes & businesses. Call now., --,"From ants to rodents, we've got your pest control covered. OKC's most reliable solutions.", --,Get total peace of mind with our all-in-one pest management., --,"Affordable, professional pest control services. Quick response.", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,OKC_Pest,Specialists,No,, --, --,,Warm_Weather_03-10,General Pest,Search,All features,https://www.prioritypestandmosquito.com/,306.0,5856.0,5.23,USD,11.43,3498.23,28.0,0.0,124.94,9.15,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/pest-control-services/rodent-control/mole-and-gopher-control/, --, --,Mole-Free OKC Yards, --,Gopher Control Experts, --,Stop Moles & Gophers, --,Quick Gopher Fix, --,Yard Mole Solutions, --,OKC Gopher Removal, --,Safe Mole Control, --,Gopher-Free Guarantee, --,Mole Damage Repair, --,Trusted Mole Management OKC, --,Underground Pest Help, --,Keep Your Yard Gopher-Free, --,Mole & Gopher Solutions, --,OKC Most Trusted Mole Removal, --,No More Yard Pests, --, --,Eliminate moles & gophers fast. Safe for OKC yards., --,Expert removal with eco-safe methods. Call us today!, --,Take Back Your Lawn by Eliminating These Pests Once and for All!, --,Trusted by OKC for mole and gopher removal. Contact us today!, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Mole_Gopher,Pros,No,, --, --,,Warm_Weather_03-10,Mole & Gopher,Search,All features,https://www.prioritypestandmosquito.com/pest-control-services/rodent-control/mole-and-gopher-control/,83.0,1500.0,5.53,USD,6.51,540.24,5.5,0.0,98.23,6.63,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/pest-control-services/mosquito-control-and-treatment/, --, --,OKC Mosquito-Free Homes, --,Eradicate Mosquitoes Now, --,Top OKC Mosquito Defense, --,Best Yard Mosquito Control, --,Mosquito-Free Yard OKC, --,Premier Mosquito Extermination, --,Elite Mosquito Solutions OKC, --,OKC’s Mosquito Shield, --,Yard Bug Solutions OKC, --,Mosquito Treatment Experts, --,Effective Mosquito Abatement, --,Ultimate Mosquito Killer OKC, --,Mosquito Control In OKC, --,Mosquito Control Experts, --,Repel Mosquitoes In Your Yard, --, --,Mosquito Control In OKC - Repel Mosquitoes In Your Yard, --,Mosquito spraying in OKC is a must to control these pests, --,Call Priority Pest Today to Get Your Free Home Estimate for Mosquito Control, --,The best pest control OKC has is from Priority Pest & Mosquito Solutions, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,mosquito,control,No,, --, --,,Warm_Weather_03-10,Mosquito,Search,All features,https://www.prioritypestandmosquito.com/pest-control-services/mosquito-control-and-treatment/,21.0,646.0,3.25,USD,8.9,186.98,2.0,0.0,93.49,9.52,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/pest-control-services/rodent-control/, --, --,Rodent Control Experts in OKC, --,Best OKC Rodent Experts, --,Quick Rat Removal, --,Mice Proofing OKC, --,Home Rodent Fix, --,Eliminate Rodents Quickly, --,Your OKC Rodent-Free Solution, --,Fast Rodent Extermination, --,OKC Rat Control, --,Trusted Rodent Management OKC, --,Rodent-Free Homes, --,Keep Your Home Rodent-Free, --,Commercial Rodent Solutions, --,Pest Control Service & Support, --,Rodent Control OKC, --, --,"Fast, effective rodent control in OKC. Safe for families.", --,Say goodbye to rodent worries with our expert team., --,Take Back Your Home & Lawn by Eliminating These Rodents Once and for All, --,Rodent Control In OKC From Priority Pest and Mosquito, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Rodent,Control,No,, --, --,,Warm_Weather_03-10,Rodent,Search,All features,https://www.prioritypestandmosquito.com/pest-control-services/rodent-control/,0.0,0.0,0.0,USD,0.0,0.0,0.0,0.0,0.0,0.0,,
Enabled,Responsive search ad,https://www.prioritypestandmosquito.com/pest-control-services/termite-treatment/, --, --,OKC Termite Inspection Experts, --,Stop Termites in Their Tracks, --,Termite Control for OKC Homes, --,Proven Termite Treatment Plans, --,Comprehensive Termite Defense, --,Immediate Termite Removal Help, --,Save Your Home from Termites, --,Trusted Termite Protection, --,Termite Damage? Call Us Now, --,Year-Round Termite Prevention, --,No More Termite Worries, --,Termite-Free Home Guarantee, --,Quick Termite Inspection & Fix, --,Safe Termite Treatments OKC, --,OKC Most Reliable Termite Pros, --, --,Expert termite inspections in OKC. Trusted solutions., --,The best pest control OKC has is from Priority Pest & Mosquito Solutions, --,Comprehensive termite control with lasting results., --,Protect your home with our proven termite plans., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Termite,Treatment,No,, --, --,,Warm_Weather_03-10,Termite,Search,All features,https://www.prioritypestandmosquito.com/pest-control-services/termite-treatment/,22.0,826.0,2.66,USD,9.38,206.29,1.0,0.0,206.29,4.55,,
Paused,Expanded text ad,https://www.prioritypestandmosquito.com/pest-services/mole-and-gopher-control/, --, --,Gopher Removal Services, --,Priority Pest and Mosquito, --,Remove Gophers from your Yard, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Protect your landscape, lawns, and gardens. We know how to kill gophers in your yard.", --, --,Call Today to for your Free Service Estimate. Gopher Removal Service you can Trust., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Gophers, --,No,, --, --,,Priority Pest,Mole and Gopher,Search,All features,https://www.prioritypestandmosquito.com/pest-services/mole-and-gopher-control/,1.0,69.0,1.45,USD,1.58,1.58,0.0,0.0,0.0,0.0,,
Paused,Expanded text ad,https://www.prioritypestandmosquito.com/pest-services/mole-and-gopher-control/, --, --,Mole Removal Services in OKC, --,Priority Pest and Mosquito, --,Remove Moles from your Yard, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Protect your landscape, lawns, and gardens. We know how to get rid of moles from your yard", --, --,Call Today to for your Free Service Estimate. We will take care of your problem., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,moles, --,No,, --, --,,Priority Pest,Mole and Gopher,Search,All features,https://www.prioritypestandmosquito.com/pest-services/mole-and-gopher-control/,3.0,115.0,2.61,USD,1.28,3.83,0.0,0.0,0.0,0.0,,
Paused,Responsive display ad,https://www.prioritypestandmosquito.com/pest-control-services/rodent-control/, --,"Discover Quick, Effective Solutions for All Rodent Problems.",Ultimate Rodent Defense, --,Mole Extermination Services, --,Gopher Removal Experts, --,Fast Pest Clear-Out, --,Home Safe from Rodents, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Defend your home from rodents., --,Professional mole extermination., --,Expert gopher removal services., --,Swift pest eradication methods., --,Ensure a rodent-free environment.,117815652252; 119371135124; 119403235074; 119379715915,118227598747; 118250833731; 118250766804; 117753070513; 117753070510,15049444732, --,Priority Pest & Mosquito, --,118907971602, --, --,true,All formats, --, --,true,true, --, --,No,, --, --,,M&G_Awareness_Top,Ad group 1,Display,All features,https://www.prioritypestandmosquito.com/pest-control-services/rodent-control/,2.0,8938.0,0.02,USD,4.14,8.27,0.0,0.0,0.0,0.0,,
Disabled,Expanded text ad,https://www.prioritypestandmosquito.com/pest-services/cockroach-cleanouts/, --, --,Cockroach Clearing Services, --,Priority Pest and Mosquito, --,Kill Roaches At Their Source, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Cockroaches infesting your home? Let Priority Pest help you out. Never Stress about pests., --, --,Priority Pest knows how to kill cockroaches. Get rid of them once and for all., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Cockroaches, --,No,, --, --,,Priority Pest,Cockroaches,Search,All features,https://www.prioritypestandmosquito.com/pest-services/cockroach-cleanouts/,4.0,68.0,5.88,USD,2.66,10.65,0.0,0.0,0.0,0.0,,
Disabled,Expanded text ad,https://www.prioritypestandmosquito.com/pest-services/cockroach-cleanouts/, --, --,Roach Control Services, --,Priority Pest and Mosquito, --,Exterminate & Prevent Roaches, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Get Your Free Quote Today. Keep Your Family Safe with Our Customizable Roach Service., --, --,Priority Pest will take care of your roach problem. Get rid of them once and for all., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Roaches, --,No,, --, --,,Priority Pest,Cockroaches,Search,All features,https://www.prioritypestandmosquito.com/pest-services/cockroach-cleanouts/,3.0,70.0,4.29,USD,2.65,7.96,0.0,0.0,0.0,0.0,,
Disabled,Expanded text ad,https://www.prioritypestandmosquito.com/commercial-control/, --, --,Commercial Pest Control in OKC, --,Priority Pest and Mosquito, --,Oklahoma City Pest Control, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Commercial Pest Control in Oklahoma City You Can Trust. Your Business is Our Business., --, --,"We Inspect, Exterminate and Prevent. Guaranteed Exceptional Service. Call Today!", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Commercial,Pest-Control,No,, --, --,,Priority Pest,Comm Pest Control,Search,All features,https://www.prioritypestandmosquito.com/commercial-control/,9.0,360.0,2.5,USD,3.31,29.81,0.0,0.0,0.0,0.0,,
Disabled,Expanded text ad,https://www.prioritypestandmosquito.com/commercial-control/, --, --,Commercial Pest Control, --,Call For Pest Control Today, --,Priority Pest Control, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"At Priority Pest, Protecting Your Business IS Our Business. Keep Your Business Protected.", --, --,"Trust us to keep customers & staff safe & pest free. We Inspect, Exterminate & Prevent.", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Pest-Control,Commercial,No,, --, --,,Priority Pest,Comm Pest Control,Search,All features,https://www.prioritypestandmosquito.com/commercial-control/,2.0,56.0,3.57,USD,2.37,4.73,0.0,0.0,0.0,0.0,,
Disabled,Expanded text ad,https://www.prioritypestandmosquito.com/pest-services/flea-tick-services/, --, --,Flea Removal Service OKC, --,Priority Pest and Mosquito, --,Destroy Fleas & Ticks, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Flea Removal Services You Can Trust. Keep Your Family and Pets Healthy., --, --,Locally Owned & Operated. Remove Fleas & Indoors & Outdoors. Effective & Safe for You., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Flea,Spraying,No,, --, --,,Priority Pest,Flea and Tick,Search,All features,https://www.prioritypestandmosquito.com/pest-services/flea-tick-services/,1.0,89.0,1.12,USD,2.38,2.38,0.0,0.0,0.0,0.0,,
Disabled,Expanded text ad,https://www.prioritypestandmosquito.com/pest-services/flea-tick-services/, --, --,Tick Extermination in OKC, --,Priority Pest and Mosquito, --,Remove Ticks From Your Home, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Locally Owned and Operated Tick Removal you can Trust. Keep your Pets & Family safe., --, --,Never Think About Bugs Again. Call Priority Pest and Mosquito Today!, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Ticks, --,No,, --, --,,Priority Pest,Flea and Tick,Search,All features,https://www.prioritypestandmosquito.com/pest-services/flea-tick-services/,9.0,407.0,2.21,USD,1.67,15.05,0.0,0.0,0.0,0.0,,
Disabled,Expanded text ad,http://www.prioritypest.com, --, --,blah blah blah, --,yeah yeah yeah, --,whatevetr, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,abcdef, --, --,ghihjl;, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,No,, --, --,,Priority Pest,Mosquito Removal,Search,All features,http://www.prioritypest.com,0.0,0.0,0.0,USD,0.0,0.0,0.0,0.0,0.0,0.0,,
Disabled,Expanded text ad,https://www.prioritypestandmosquito.com/pest-services/mosquito-treatment/, --, --,Remove the Nasty Mosquitos, --,Mosquito Services in OKC, --,Mosquito Control Services, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Priority Pest and Mosquito Solutions - it's in the Name. Never think about bugs again., --, --,Skip The Bug Spray and Call Us Today. Family Safe Mosquito Removal., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,mosquitos, --,No,, --, --,,Priority Pest,Mosquito Removal,Search,All features,https://www.prioritypestandmosquito.com/pest-services/mosquito-treatment/,19.0,412.0,4.61,USD,1.38,26.22,0.0,0.0,0.0,0.0,,
